1.0 2.0 0.31000000000000005 1.0 -9.776100960583685 1.1479437019748901e-41
1.0 2.0 0.31000000000000005 2.0 -88.34257729295342 2.2958874039497803e-41
1.0 2.0 0.41000000000000003 1.0 1.0000000000000009 -3.503246160812043e-46
1.0 2.0 0.41000000000000003 2.0 0.9999999999999997 1.7516230804060213e-46
1.0 2.0 0.41000000000000003 1.0 -99.99999999999999 -3.851859888774472e-34
1.0 2.0 0.41000000000000003 2.0 -99.99999999999999 -5.416677968589101e-35
1.0 2.0 0.41000000000000003 1.0 3.1047563083183993 -1.0761972206014595e-42
1.0 2.0 0.41000000000000003 2.0 0.052653313750408055 5.3809861030072976e-43
1.0 2.0 0.41000000000000003 1.0 -9.776100960583685 1.4693679385278594e-39
1.0 2.0 0.41000000000000003 2.0 -88.34257729295341 2.938735877055719e-39
1.0 2.0 0.51 1.0 1.0000000000000004 2.2958874039497803e-41
1.0 2.0 0.51 2.0 1.0 -8.609577764811676e-42
1.0 2.0 0.51 1.0 -99.99999999999999 -7.174648137343064e-43
1.0 2.0 0.51 2.0 -100.0 -6.2778171201751805e-43
1.0 2.0 0.51 1.0 3.1047563083183976 8.666684749742561e-34
1.0 2.0 0.51 2.0 0.052653313750408715 -3.851859888774472e-34
1.0 2.0 0.51 1.0 -9.776100960583681 9.244463733058732e-33
1.0 2.0 0.51 2.0 -88.34257729295341 1.5407439555097887e-33
1.0 2.0 0.61 1.0 -9.776100960583687 2.413055741299553e-49
1.0 2.0 0.61 2.0 -88.34257729295341 -1.0947644252537633e-47
1.0 2.0 0.61 1.0 1.0 4.591774807899561e-41
1.0 2.0 0.61 2.0 1.0000000000000002 -1.7219155529623352e-41
1.0 2.0 0.61 1.0 -99.99999999999996 6.018531076210112e-36
1.0 2.0 0.61 2.0 -99.99999999999999 2.403885947431578e-36
1.0 2.0 0.61 1.0 3.1047563083183993 6.130680781421075e-46
1.0 2.0 0.61 2.0 0.05265331375040805 -2.627434620609032e-46
1.0 2.0 0.71 1.0 -99.99999999999997 0.0
1.0 2.0 0.71 2.0 -99.99999999999999 0.0
1.0 2.0 0.71 1.0 3.104756308318399 -2.465190328815662e-32
1.0 2.0 0.71 2.0 0.05265331375040833 -1.232595164407831e-32
1.0 2.0 0.71 1.0 -9.776100960583685 4.3790577010150533e-47
1.0 2.0 0.71 2.0 -88.34257729295341 2.1895288505075267e-47
1.0 2.0 0.71 1.0 1.0 2.407412430484045e-35
1.0 2.0 0.71 2.0 1.0 -1.2037062152420224e-35
1.0 2.0 0.8099999999999999 1.0 -99.99999999999999 -1.8488927466117464e-32
1.0 2.0 0.8099999999999999 2.0 -99.99999999999999 -1.925929944387236e-33
1.0 2.0 0.8099999999999999 1.0 1.0 -9.80908925027372e-45
1.0 2.0 0.8099999999999999 2.0 1.0000000000000002 3.5032461608120427e-45
1.0 2.0 0.8099999999999999 1.0 3.1047563083183976 0.0
1.0 2.0 0.8099999999999999 2.0 0.05265331375040865 4.484155085839415e-44
1.0 2.0 0.8099999999999999 1.0 -9.776100960583685 -4.3790577010150533e-47
1.0 2.0 0.8099999999999999 2.0 -88.34257729295341 0.0
1.0 2.0 0.9099999999999999 1.0 3.104756308318398 4.81482486096809e-35
1.0 2.0 0.9099999999999999 2.0 0.05265331375040853 -2.407412430484045e-35
1.0 2.0 0.9099999999999999 1.0 -99.99999999999996 -7.346839692639297e-40
1.0 2.0 0.9099999999999999 2.0 -99.99999999999999 0.0
1.0 2.0 0.9099999999999999 1.0 1.0000000000000002 6.162975822039155e-33
1.0 2.0 0.9099999999999999 2.0 0.9999999999999999 -1.5407439555097887e-33
1.0 2.0 0.9099999999999999 1.0 -9.776100960583687 0.0
1.0 2.0 0.9099999999999999 2.0 -88.34257729295341 -1.1754943508222875e-38
